,Project,url_base,url,html_string,html_lang
            
    
    <div class=""content-card__content"">
        <h3 class=""content-card__title"">n:aip Netzwerk Fränkische Schweiz</h3>
        
            <p class="" content-card__text"">Telefon: 0911 72302-350<br> Fax: 0911 72302-9350</p>
<p class="" content-card__text"">netzwerk-fraenkische@naip.de</p>
        
        
            <span class=""content-card__cta"">Weitere Infos</span>
        
    </div>

        </a>
    





                

			</div>
		
	
		
			<div class=""card-grid__column"">
			

            
                    






        <a href=""/standorte/portteam-nrw-gmbh/"" class=""content-card content-card--primary content-card--design-default"">
            
    
    <div class=""content-card__content"">
        <h3 class=""content-card__title"">portteam NRW GmbH</h3>
        
            <p class="" content-card__text"">Telefon: +49 2204 3006768<br> Fax: +49 2204 300 6769&nbsp;</p>
<p class="" content-card__text"">info@portteam-nrw.de&nbsp;</p>
        
        
            <span class=""content-card__cta"">Weitere Infos</span>
        
    </div>

        </a>
    





                

			</div>
		
	
		
			<div class=""card-grid__column"">
			

            
                    






        <a href=""/standorte/netzwerk-ostsee/"" class=""content-card content-card--primary content-card--design-default"">
            
    
    <div class=""content-card__content"">
        <h3 class=""content-card__title"">n:aip Netzwerk Ostsee</h3>
        
            <p class="" content-card__text"">Telefon: 04169 9086-12<br> Fax: 04169 9086-79</p>
<p class="" content-card__text"">NW-SEE@naip.de</p>
        
        
            <span class=""content-card__cta"">Weitere Infos</span>
        
    </div>

        </a>
    





                

			</div>
		
	
		
			<div class=""card-grid__column"">
			

            
                    






        <a href=""/standorte/netzwerk-elbe-weser/"" class=""content-card content-card--primary content-card--design-default"">
            
    
    <div class=""content-card__content"">
        <h3 class=""content-card__title"">n:aip Netzwerk Elbe-Weser</h3>
        
            <p class="" content-card__text"">Telefon: 04169 9086-13<br> Fax: 04169 9086-79</p>
<p class="" content-card__text"">NW-ELB@naip.de</p>
        
        
            <span class=""content-card__cta"">Weitere Infos</span>
        
    </div>

        </a>
    





                

			</div>
		
	

	</div>

	</div>
</div>









			

			

			
		
			
			
					
							
									
								
						
				
			
					
				
			
<span id=""c2376""></span>


<div class=""grid grid--2"">
	<div class=""grid__column grid__column--colspan-2"">
		
	<div class=""card-grid card-grid--vertical card-grid--3"">

    
		
			<div class=""card-grid__column"">
			

            
                    






        <a href=""/standorte/seeger-gesundheitshaus/"" class=""content-card content-card--primary content-card--design-default"">
            
    
    <div class=""content-card__content"">
        <h3 class=""content-card__title"">Seeger Gesundheitshaus GmbH &amp; Co. KG</h3>
        
            <p class="" content-card__text"">Telefon: 030 338 538 500<br> Fax: 030 338 538 510</p>
<p class="" content-card__text"">info@seeger-gesundheit.de</p>
        
        
            <span class=""content-card__cta"">Weitere Infos</span>
        
    </div>

        </a>
    





                

			</div>
		
	
		
			<div class=""card-grid__column"">
			

            
                    






        <a href=""/standorte/reha-treff-oberhausen-gmbh/"" class=""content-card content-card--primary content-card--design-default"">
            
    
    <div class=""content-card__content"">
        <h3 class=""content-card__title"">REHA-TREFF Oberhausen GmbH</h3>
        
            <p class="" content-card__text"">Telefon: 0800 9090820<br> Fax: 0208 6997324</p>
<p class="" content-card__text"">info@straubewegt.com</p>
        
        
            <span class=""content-card__cta"">Weitere Infos</span>
        
    </div>

        </a>
    





                

			</div>
		
	
		
			<div class=""card-grid__column"">
			

            
                    






        <a href=""/standorte/naip-region-sachsen/"" class=""content-card content-card--primary content-card--design-default"">
            
    
    <div class=""content-card__content"">
        <h3 class=""content-card__title"">n:aip Region Sachsen</h3>
        
            <p class="" content-card__text"">Telefon: 0351 26441656<br> Fax: 0351 26441545</p>
<p class="" content-card__text"">sachsen@naip.de</p>
        
        
            <span class=""content-card__cta"">Weitere Infos</span>
        
    </div>

        </a>
    





                

			</div>
		
	
		
	

	</div>

	</div>
</div>









			

			

			
		
	





	

	

	

            
    


            <!--TYPO3SEARCH_end-->
        </main>
        
            


    

<footer class=""footer"">
    
            <div class=""footer__content footer__content--custom"">
                
                    
<span id=""c2232""></span>




    
            
        
    
            <div class=""grid grid--2"">
                <div class=""grid__column grid__column--colspan-2"">
                    
    <div class=""text-columns text-columns--3 "" >
        
            
                <div class=""text-columns__column"">
                    
                    

                    <div class=""text-columns__text"">
                        


	
		<p class=""notes""><strong>So erreichen Sie uns:</strong></p>
<p><em>Telefon:</em><a href=""tel:0049911723020"">+49 (0)911 72302-0</a></p>
<p><em>Fax:</em> +49 (0)911 72302-111</p>
<p><em>Email:</em><a href=""mailto:info@naip.de"">info@naip.de</a></p>
<p><em>Adresse:</em> Kaiserstr. 168-170<br> 90763 Fürth</p>
	





                    </div>

                    
                </div>
            
        
            
                <div class=""text-columns__column"">
                    
                    

                    <div class=""text-columns__text"">
                        


	
		<p class=""notes""><strong>Webseiten-Navigation</strong></p>
<p><a href=""/patienten-angehoerige/"">Patienten &amp; Angehörige</a></p>
<p><a href=""/aerzte-klinik-pflege/"">Ärzte – Klinik – Pflege</a></p>
<p><a href=""/therapien/"">Therapien</a></p>
<p><a href=""/ueber-uns/"">Über Uns</a></p>
<p><a href=""/karriere/"">Karriere</a></p>
	





                    </div>

                    
                </div>
            
        
            
                <div class=""text-columns__column"">
                    
                    

                    <div class=""text-columns__text"">
                        


	
		<p class=""notes""><strong>Social Media</strong></p>
<p class=""infotext social-icon social-icon--facebook""><a href=""https://de-de.facebook.com/pages/naip-Deutschland-GmbH/180765368642611"" target=""_blank"" rel=""noreferrer"">Facebook</a></p>
<p class=""infotext social-icon social-icon--youtube""><a href=""https://www.youtube.com/channel/UCn7R0eDEVRbZgrYs6TfaDAA"" target=""_blank"" rel=""noreferrer"">Youtube</a></p>
<p class=""infotext social-icon social-icon--podcast""><a href=""https://open.spotify.com/show/6djR9NgNnqGGxmdX932Nnw"" target=""_blank"" rel=""noreferrer"">Podcast</a></p>
<p class=""notes""><strong>Vereine</strong></p>
<p class=""infotext icon icon--association""><a href=""https://vvhc.info/"" target=""_blank"" rel=""noreferrer"">Verband&nbsp;Versorgungsqualität<br> Homecare&nbsp;e.V.</a></p>
	





                    </div>

                    
                </div>
            
        
    </div>

                </div>
            </div>
        












                
                    

<span id=""c1000022""></span>
	
    


        <hr />
    









                
                    

<span id=""c2233""></span>

<p class=""font--align-center"">© 2023 n:aip - Die care:manager. All Rights reserved. &nbsp; | &nbsp;&nbsp;<a href=""/impressum/"">Impressum</a>&nbsp; &nbsp;<a href=""/datenschutz/"">Datenschutz&nbsp;</a></p>



                
                    

<span id=""c1000049""></span>
	
    


        <div class=""bubbles"">
  <div class=""bubbles__item"">
    <a class=""bubbles__icon bubbles__icon--contact"" href=""/service-navigation/kontakt/"" title=""Kontakt"">Kontakt</a>
  </div>
  <div class=""bubbles__item"">
    <span class=""bubbles__icon bubbles__icon--search"" title=""Suche"">
    









                
                    

<div class=""indexedsearch-form__element"">
	
	<form method=""post"" class=""indexedsearch-form__form"" id=""tx_indexedsearch_panel"" action=""/suche/?tx_indexedsearch_pi2%5Baction%5D=search&amp;tx_indexedsearch_pi2%5Bcontroller%5D=Search&amp;cHash=fa5ecca2cd00d0199c160f8b35d248c7"">
<div>
<input type=""hidden"" name=""tx_indexedsearch_pi2[__referrer][@extension]"" value="""" />
<input type=""hidden"" name=""tx_indexedsearch_pi2[__referrer][@controller]"" value=""Content"" />
<input type=""hidden"" name=""tx_indexedsearch_pi2[__referrer][@action]"" value=""indexedSearchPanel"" />
<input type=""hidden"" name=""tx_indexedsearch_pi2[__referrer][arguments]"" value=""YTowOnt9ca8438156ca8925c1db9134723788828a6773e89"" />
<input type=""hidden"" name=""tx_indexedsearch_pi2[__referrer][@request]"" value=""{&quot;@extension&quot;:null,&quot;@controller&quot;:&quot;Content&quot;,&quot;@action&quot;:&quot;indexedSearchPanel&quot;}2fb0881f855ff213601c31f33683930f0056c9e2"" />
<input type=""hidden"" name=""tx_indexedsearch_pi2[__trustedProperties]"" value=""{&quot;search&quot;:{&quot;sword&quot;:1,&quot;submitButton&quot;:1}}f7f29c84b137cebdd045fb55b831197051faaaef"" />
</div>

		<fieldset class=""indexedsearch-form__fieldset"">
			<div class=""indexedsearch-form__input-group"">
				<input autocomplete=""off"" placeholder=""Suchbegriff..."" class=""indexedsearch-form__input"" type=""text"" name=""tx_indexedsearch_pi2[search][sword]"" />
				<input class=""button button--primary button--expanded indexedsearch-form__button"" type=""submit"" value=""Suchen"" name=""tx_indexedsearch_pi2[search][submitButton]"" />
			</div>
		</fieldset>
	</form>
</div>


                
                    

<span id=""c1000051""></span>
	
    


        </span>
</div>
<div class=""bubbles__item"">
  <a class=""bubbles__icon bubbles__icon--feedback"" title=""Feedback"" href=""/feedback/"">Feedback</a>
</div>
</div>

<script>
  var bubbleButton;

  document.addEventListener('DOMContentLoaded', function() {
    bubbleButton = document.querySelector('.bubbles__icon--search');

    if (bubbleButton) {
      bubbleButton.addEventListener('click', handleButtonClick);
    }
  });

  function handleButtonClick(event) {
    if (event.currentTarget == event.target) {
      bubbleButton.classList.toggle('bubbles__icon--active');
    }
  }

</script>
    









                
                    

<span id=""c1000088""></span>
	
    


        <!-- Start of HubSpot Embed Code -->

<script type=""text/javascript"" id=""hs-script-loader"" async defer src=""//js.hs-scripts.com/8614564.js""></script>

<!-- End of HubSpot Embed Code -->
    









                
            </div>
        
</footer>






        
    </div>
    
        
            <div class=""contact-box"">
	<label class=""contact-box__close"" for=""contact-state""></label>
	<h4 class=""contact-box__title font--delta"">Kontakt</h4>
	
		<label class=""contact-box__label contact-box__label--phone"">Telefon:</label>
		<a class=""contact-box__link"" href=""tel:+49(0)91172302-0"">+49 (0)911 72302-0</a>
	
	
		<label class=""contact-box__label contact-box__label--mail"">E-Mail:</label>
		<a href=""mailto:info@naip.de"" class=""contact-box__link"">info@naip.de</a>
	
	
</div>

        
    

    
        
        <label class=""wrap wrap--overlay"" for=""navigation-state"">Navigation schließen</label>
        <label class=""wrap wrap--overlay"" for=""contact-state"">Kontakt schließen</label>
        <label class=""wrap wrap--overlay"" for=""selector-state"">Auswahl schließen</label>
    

    <html data-namespace-typo3-fluid=""true"">

<svg preserveAspectRatio=""xMidYMid meet"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns=""http://www.w3.org/2000/svg""
     style=""display: none"">
    <g id=""arrow_right"">
        <path d=""M8.59 16.34l4.58-4.59-4.58-4.59L10 5.75l6 6-6 6z""/>
    </g>
    <g id=""arrow_down"">
        <path d=""M7.41 7.84L12 12.42l4.59-4.58L18 9.25l-6 6-6-6z""/>
    </g>
    <g id=""arrow_left"">
        <path d=""M15.41 7.41L14 6l-6 6 6 6 1.41-1.41L10.83 12z""/>
    </g>
    <g id=""arrow_up"">
        <path d=""M12 8l-6 6 1.41 1.41L12 10.83l4.59 4.58L18 14z""/>
    </g>
    <g id=""arrow_first"">
        <path d=""M18.41 16.59L13.82 12l4.59-4.59L17 6l-6 6 6 6zM6 6h2v12H6z""/>
    </g>
    <g id=""arrow_last"">
        <path d=""M5.59 7.41L10.18 12l-4.59 4.59L7 18l6-6-6-6zM16 6h2v12h-2z""/>
    </g>
    <g id=""map"">
        <path
            d=""M20.5 3l-.16.03L15 5.1 9 3 3.36 4.9c-.21.07-.36.25-.36.48V20.5c0 .28.22.5.5.5l.16-.03L9 18.9l6 2.1 5.64-1.9c.21-.07.36-.25.36-.48V3.5c0-.28-.22-.5-.5-.5zM15 19l-6-2.11V5l6 2.11V19z""/>
    </g>
    <g id=""phone"">
        <path
            d=""M6.62 10.79c1.44 2.83 3.76 5.14 6.59 6.59l2.2-2.2c.27-.27.67-.36 1.02-.24 1.12.37 2.33.57 3.57.57.55 0 1 .45 1 1V20c0 .55-.45 1-1 1-9.39 0-17-7.61-17-17 0-.55.45-1 1-1h3.5c.55 0 1 .45 1 1 0 1.25.2 2.45.57 3.57.11.35.03.74-.25 1.02l-2.2 2.2z""/>
    </g>
    <g id=""calendar"">
        <path
            d=""M17 12h-5v5h5v-5zM16 1v2H8V1H6v2H5c-1.11 0-1.99.9-1.99 2L3 19c0 1.1.89 2 2 2h14c1.1 0 2-.9 2-2V5c0-1.1-.9-2-2-2h-1V1h-2zm3 18H5V8h14v11z""/>
    </g>
    <g id=""time"">
        <path
            d=""M11.99 2C6.47 2 2 6.48 2 12s4.47 10 9.99 10C17.52 22 22 17.52 22 12S17.52 2 11.99 2zM12 20c-4.42 0-8-3.58-8-8s3.58-8 8-8 8 3.58 8 8-3.58 8-8 8z""/>
        <path d=""M12.5 7H11v6l5.25 3.15.75-1.23-4.5-2.67z""/>
    </g>
    <g id=""euro"">
        <path
            d=""M15 18.5c-2.51 0-4.68-1.42-5.76-3.5H15v-2H8.58c-.05-.33-.08-.66-.08-1s.03-.67.08-1H15V9H9.24C10.32 6.92 12.5 5.5 15 5.5c1.61 0 3.09.59 4.23 1.57L21 5.3C19.41 3.87 17.3 3 15 3c-3.92 0-7.24 2.51-8.48 6H3v2h3.06c-.04.33-.06.66-.06 1 0 .34.02.67.06 1H3v2h3.52c1.24 3.49 4.56 6 8.48 6 2.31 0 4.41-.87 6-2.3l-1.78-1.77c-1.13.98-2.6 1.57-4.22 1.57z""/>
    </g>
    <g id=""tag"">
        <path
            d=""M21.41 11.58l-9-9C12.05 2.22 11.55 2 11 2H4c-1.1 0-2 .9-2 2v7c0 .55.22 1.05.59 1.42l9 9c.36.36.86.58 1.41.58.55 0 1.05-.22 1.41-.59l7-7c.37-.36.59-.86.59-1.41 0-.55-.23-1.06-.59-1.42zM5.5 7C4.67 7 4 6.33 4 5.5S4.67 4 5.5 4 7 4.67 7 5.5 6.33 7 5.5 7z""/>
    </g>
    <g id=""tagHollow"">
        <path
            d=""M21.41,11.58l-9-9A2,2,0,0,0,11,2H4A2,2,0,0,0,2,4v7a2,2,0,0,0,.59,1.42l9,9A2,2,0,0,0,13,22a2,2,0,0,0,1.41-.59l7-7A2,2,0,0,0,22,13a2,2,0,0,0-.59-1.42M13,20,4,11V4h7l9,9M6.5,5A1.5,1.5,0,1,1,5,6.5,1.5,1.5,0,0,1,6.5,5Z""
            transform=""translate(-2 -2)""/>
    </g>
    <g id=""category"">
        <path d=""M17 3H7c-1.1 0-1.99.9-1.99 2L5 21l7-3 7 3V5c0-1.1-.9-2-2-2zm0 15l-5-2.18L7 18V5h10v13z""/>
    </g>
    <g id=""breakfast"">
        <path
            d=""M20 3H4v10c0 2.21 1.79 4 4 4h6c2.21 0 4-1.79 4-4v-3h2c1.11 0 2-.9 2-2V5c0-1.11-.89-2-2-2zm0 5h-2V5h2v3zM4 19h16v2H4z""/>
    </g>
    <g id=""lunch"">
        <path
            d=""M11 9H9V2H7v7H5V2H3v7c0 2.12 1.66 3.84 3.75 3.97V22h2.5v-9.03C11.34 12.84 13 11.12 13 9V2h-2v7zm5-3v8h2.5v8H21V2c-2.76 0-5 2.24-5 4z""/>
    </g>
    <g id=""dinner"">
        <path d=""M21 5V3H3v2l8 9v5H6v2h12v-2h-5v-5l8-9zM7.43 7L5.66 5h12.69l-1.78 2H7.43z""/>
    </g>
    <g id=""file"">
        <path d=""M6 2c-1.1 0-1.99.9-1.99 2L4 20c0 1.1.89 2 1.99 2H18c1.1 0 2-.9 2-2V8l-6-6H6zm7 7V3.5L18.5 9H13z""/>
    </g>
    <g id=""pdffile"">
        <path
            d=""M6,2C4.9,2,4.01,2.9,4.01,4L4,20c0,1.1,0.89,2,1.99,2H18c1.1,0,2-0.9,2-2V8l-6-6H6z M13,9V3.5L18.5,9H13z M9.5,15.5C9.5,16.33,8.83,17,8,17H7v2H5.5v-6H8c0.83,0,1.5,0.67,1.5,1.5V15.5z M14.5,17.5c0,0.83-0.67,1.5-1.5,1.5h-2.5v-6H13c0.83,0,1.5,0.67,1.5,1.5V17.5z M18.5,14.5H17v1h1.5V17H17v2h-1.5v-6h3V14.5z M7,15.5h1v-1H7V15.5z M12,17.5h1v-3h-1V17.5z""/>
    </g>
    <g id=""checkbox-base"">
        <path
            d=""M38 10v28H10V10h28m0-4H10c-2.21 0-4 1.79-4 4v28c0 2.21 1.79 4 4 4h28c2.21 0 4-1.79 4-4V10c0-2.21-1.79-4-4-4z""/>
    </g>
    <g id=""checkbox-checked"">
        <path
            d=""M38 6H10c-2.21 0-4 1.79-4 4v28c0 2.21 1.79 4 4 4h28c2.21 0 4-1.79 4-4V10c0-2.21-1.79-4-4-4zM20 34L10 24l2.83-2.83L20 28.34l15.17-15.17L38 16 20 34z""/>
    </g>
    <g id=""radio-base"">
        <path
            d=""M12 2C6.48 2 2 6.48 2 12s4.48 10 10 10 10-4.48 10-10S17.52 2 12 2zm0 18c-4.42 0-8-3.58-8-8s3.58-8 8-8 8 3.58 8 8-3.58 8-8 8z""/>
    </g>
    <g id=""radio-checked"">
        <path
            d=""M12 7c-2.76 0-5 2.24-5 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0-5C6.48 2 2 6.48 2 12s4.48 10 10 10 10-4.48 10-10S17.52 2 12 2zm0 18c-4.42 0-8-3.58-8-8s3.58-8 8-8 8 3.58 8 8-3.58 8-8 8z""/>
    </g>
    <g id=""hotel-bed"">
        <path
            d=""M7 13c1.66 0 3-1.34 3-3S8.66 7 7 7s-3 1.34-3 3 1.34 3 3 3zm12-6h-8v7H3V5H1v15h2v-3h18v3h2v-9c0-2.21-1.79-4-4-4z""/>
    </g>
    <g id=""close"">
        <path
            d=""M38 12.83L35.17 10 24 21.17 12.83 10 10 12.83 21.17 24 10 35.17 12.83 38 24 26.83 35.17 38 38 35.17 26.83 24z""/>
    </g>
    <g id=""more"">
        <path
            d=""M6 10c-1.1 0-2 .9-2 2s.9 2 2 2 2-.9 2-2-.9-2-2-2zm12 0c-1.1 0-2 .9-2 2s.9 2 2 2 2-.9 2-2-.9-2-2-2zm-6 0c-1.1 0-2 .9-2 2s.9 2 2 2 2-.9 2-2-.9-2-2-2z""/>
    </g>
    <g id=""plane"">
        <path
            d=""M21 16v-2l-8-5V3.5c0-.83-.67-1.5-1.5-1.5S10 2.67 10 3.5V9l-8 5v2l8-2.5V19l-2 1.5V22l3.5-1 3.5 1v-1.5L13 19v-5.5l8 2.5z""/>
    </g>
    <g id=""plane--depart"">
        <path
            d=""M2.5 19v-19zm19.57-9.36c-.21-.8-1.04-1.28-1.84-1.06L14.92 10l-6.9-6.43-1.93.51 4.14 7.17-4.97 1.33-1.97-1.54-1.45.39 1.82 3.16.77 1.33 1.6-.43 5.31-1.42 4.35-1.16L21 11.49c.81-.23 1.28-1.05 1.07-1.85z""/>
    </g>

    <g id=""alarm"">
        <defs>
            <path id=""a"" d=""M0 0h24v24H0V0z""/>
        </defs>
        <clipPath id=""b"">
            <use xlink:href=""#a"" overflow=""visible""/>
        </clipPath>
        <path clip-path=""url(#b)""
              d=""M12 2C6.5 2 2 6.5 2 12s4.5 10 10 10 10-4.5 10-10S17.5 2 12 2zm4.2 14.2L11 13V7h1.5v5.2l4.5 2.7-.8 1.3z""/>
    </g>
    <g id=""alarm--outline"">
        <path
            d=""M11.99 2C6.47 2 2 6.48 2 12s4.47 10 9.99 10C17.52 22 22 17.52 22 12S17.52 2 11.99 2zM12 20c-4.42 0-8-3.58-8-8s3.58-8 8-8 8 3.58 8 8-3.58 8-8 8z""/>
        <path d=""M12.5 7H11v6l5.25 3.15.75-1.23-4.5-2.67z""/>
    </g>
    <g id=""discount"">
        <path
            d=""M21.41 11.58l-9-9C12.05 2.22 11.55 2 11 2H4c-1.1 0-2 .9-2 2v7c0 .55.22 1.05.59 1.42l9 9c.36.36.86.58 1.41.58.55 0 1.05-.22 1.41-.59l7-7c.37-.36.59-.86.59-1.41 0-.55-.23-1.06-.59-1.42zM5.5 7C4.67 7 4 6.33 4 5.5S4.67 4 5.5 4 7 4.67 7 5.5 6.33 7 5.5 7z""/>
    </g>
    <g id=""hot"">
        <path
            d=""M13.5.67s.74 2.65.74 4.8c0 2.06-1.35 3.73-3.41 3.73-2.07 0-3.63-1.67-3.63-3.73l.03-.36C5.21 7.51 4 10.62 4 14c0 4.42 3.58 8 8 8s8-3.58 8-8C20 8.61 17.41 3.8 13.5.67zM11.71 19c-1.78 0-3.22-1.4-3.22-3.14 0-1.62 1.05-2.76 2.81-3.12 1.77-.36 3.6-1.21 4.62-2.58.39 1.29.59 2.65.59 4.04 0 2.65-2.15 4.8-4.8 4.8z""/>
    </g>
    <g id=""new"">
        <path
            d=""M23 12l-2.44-2.78.34-3.68-3.61-.82-1.89-3.18L12 3 8.6 1.54 6.71 4.72l-3.61.81.34 3.68L1 12l2.44 2.78-.34 3.69 3.61.82 1.89 3.18L12 21l3.4 1.46 1.89-3.18 3.61-.82-.34-3.68L23 12zm-10 5h-2v-2h2v2zm0-4h-2V7h2v6z""/>
    </g>
    <g id=""wheelchair"">
        <circle cx=""12"" cy=""4"" r=""2""/>
        <path
            d=""M19 13v-2c-1.54.02-3.09-.75-4.07-1.83l-1.29-1.43c-.17-.19-.38-.34-.61-.45-.01 0-.01-.01-.02-.01H13c-.35-.2-.75-.3-1.19-.26C10.76 7.11 10 8.04 10 9.09V15c0 1.1.9 2 2 2h5v5h2v-5.5c0-1.1-.9-2-2-2h-3v-3.45c1.29 1.07 3.25 1.94 5 1.95zm-6.17 5c-.41 1.16-1.52 2-2.83 2-1.66 0-3-1.34-3-3 0-1.31.84-2.41 2-2.83V12.1c-2.28.46-4 2.48-4 4.9 0 2.76 2.24 5 5 5 2.42 0 4.44-1.72 4.9-4h-2.07z""/>
    </g>
    <g id=""comment"">
        <path xmlns=""http://www.w3.org/2000/svg""
              d=""M20 2H4c-1.1 0-2 .9-2 2v18l4-4h14c1.1 0 2-.9 2-2V4c0-1.1-.9-2-2-2zm0 14H6l-2 2V4h16v12z""/>
    </g>
    <g id=""star--empty"">
        <path xmlns=""http://www.w3.org/2000/svg""
              d=""M22 9.24l-7.19-.62L12 2 9.19 8.63 2 9.24l5.46 4.73L5.82 21 12 17.27 18.18 21l-1.63-7.03L22 9.24zM12 15.4l-3.76 2.27 1-4.28-3.32-2.88 4.38-.38L12 6.1l1.71 4.04 4.38.38-3.32 2.88 1 4.28L12 15.4z""/>
    </g>
    <g id=""star--full"">
        <path xmlns=""http://www.w3.org/2000/svg""
              d=""M12 17.27L18.18 21l-1.64-7.03L22 9.24l-7.19-.61L12 2 9.19 8.63 2 9.24l5.46 4.73L5.82 21z""/>
    </g>
    <g id=""star--half"">
        <defs>
            <path id=""star--half__map"" d=""M0 0h24v24H0V0z""/>
        </defs>
        <clipPath id=""star--half__clip"">
            <use xlink:href=""#star--half__map"" overflow=""visible""/>
        </clipPath>
        <path clip-path=""url(#star--half__clip)""
              d=""M22 9.24l-7.19-.62L12 2 9.19 8.63 2 9.24l5.46 4.73L5.82 21 12 17.27 18.18 21l-1.63-7.03L22 9.24zM12 15.4V6.1l1.71 4.04 4.38.38-3.32 2.88 1 4.28L12 15.4z""/>
    </g>
    <g id=""person"">
        <path
            d=""M12 12c2.21 0 4-1.79 4-4s-1.79-4-4-4-4 1.79-4 4 1.79 4 4 4zm0 2c-2.67 0-8 1.34-8 4v2h16v-2c0-2.66-5.33-4-8-4z""/>
    </g>
    <g id=""attachment"">
        <path xmlns=""http://www.w3.org/2000/svg""
              d=""M2 12.5C2 9.46 4.46 7 7.5 7H18c2.21 0 4 1.79 4 4s-1.79 4-4 4H9.5C8.12 15 7 13.88 7 12.5S8.12 10 9.5 10H17v2H9.41c-.55 0-.55 1 0 1H18c1.1 0 2-.9 2-2s-.9-2-2-2H7.5C5.57 9 4 10.57 4 12.5S5.57 16 7.5 16H17v2H7.5C4.46 18 2 15.54 2 12.5z""/>
    </g>
    <g id=""key"">
        <path xmlns=""http://www.w3.org/2000/svg""
              d=""M12.65 10C11.83 7.67 9.61 6 7 6c-3.31 0-6 2.69-6 6s2.69 6 6 6c2.61 0 4.83-1.67 5.65-4H17v4h4v-4h2v-4H12.65zM7 14c-1.1 0-2-.9-2-2s.9-2 2-2 2 .9 2 2-.9 2-2 2z""/>
    </g>
    <g id=""map-pin"">
        <path
            d=""M12 2C8.13 2 5 5.13 5 9c0 5.25 7 13 7 13s7-7.75 7-13c0-3.87-3.13-7-7-7zm0 9.5c-1.38 0-2.5-1.12-2.5-2.5s1.12-2.5 2.5-2.5 2.5 1.12 2.5 2.5-1.12 2.5-2.5 2.5z""/>
    </g>
    <g id=""time"">
        <path xmlns=""http://www.w3.org/2000/svg""
              d=""M11.99 2C6.47 2 2 6.48 2 12s4.47 10 9.99 10C17.52 22 22 17.52 22 12S17.52 2 11.99 2zM12 20c-4.42 0-8-3.58-8-8s3.58-8 8-8 8 3.58 8 8-3.58 8-8 8z""/>
        <path xmlns=""http://www.w3.org/2000/svg"" d=""M12.5 7H11v6l5.25 3.15.75-1.23-4.5-2.67z""/>
    </g>
    <g id=""host"">
        <path xmlns=""http://www.w3.org/2000/svg""
              d=""M12 2c-4.97 0-9 4.03-9 9 0 4.17 2.84 7.67 6.69 8.69L12 22l2.31-2.31C18.16 18.67 21 15.17 21 11c0-4.97-4.03-9-9-9zm0 2c1.66 0 3 1.34 3 3s-1.34 3-3 3-3-1.34-3-3 1.34-3 3-3zm0 14.3c-2.5 0-4.71-1.28-6-3.22.03-1.99 4-3.08 6-3.08 1.99 0 5.97 1.09 6 3.08-1.29 1.94-3.5 3.22-6 3.22z""/>
    </g>
    <g id=""group"">
        <path
            d=""M16 11c1.66 0 2.99-1.34 2.99-3S17.66 5 16 5c-1.66 0-3 1.34-3 3s1.34 3 3 3zm-8 0c1.66 0 2.99-1.34 2.99-3S9.66 5 8 5C6.34 5 5 6.34 5 8s1.34 3 3 3zm0 2c-2.33 0-7 1.17-7 3.5V19h14v-2.5c0-2.33-4.67-3.5-7-3.5zm8 0c-.29 0-.62.02-.97.05 1.16.84 1.97 1.97 1.97 3.45V19h6v-2.5c0-2.33-4.67-3.5-7-3.5z""></path>
    </g>
    <g id=""speaker"">
        <circle cx=""9"" cy=""9"" r=""4""></circle>
        <path
            d=""M9 15c-2.67 0-8 1.34-8 4v2h16v-2c0-2.66-5.33-4-8-4zm7.76-9.64l-1.68 1.69c.84 1.18.84 2.71 0 3.89l1.68 1.69c2.02-2.02 2.02-5.07 0-7.27zM20.07 2l-1.63 1.63c2.77 3.02 2.77 7.56 0 10.74L20.07 16c3.9-3.89 3.91-9.95 0-14z""></path>
    </g>
    <g id=""external"">
        <path
            d=""M20.3,15.1h-1.5c-0.4,0-0.8,0.3-0.8,0.8v5.3h-15v-15h6.8c0.4,0,0.8-0.3,0.8-0.8V3.9c0-0.4-0.3-0.8-0.8-0.8H2.3  c-1.2,0-2.2,1-2.2,2.2v16.5c0,1.2,1,2.2,2.2,2.2l0,0h16.5c1.2,0,2.2-1,2.2-2.2l0,0v-6C21.1,15.5,20.7,15.1,20.3,15.1z M22.9,0.1h-6  c-1,0-1.5,1.2-0.8,1.9l1.7,1.7L6.4,15.1c-0.4,0.4-0.4,1.2,0,1.6c0,0,0,0,0,0l1.1,1.1c0.4,0.4,1.2,0.4,1.6,0c0,0,0,0,0,0L20.5,6.4  L22.1,8c0.7,0.7,1.9,0.2,1.9-0.8v-6C24.1,0.6,23.6,0.1,22.9,0.1z""></path>
    </g>
</svg>

</html>


    
        






        
        <toujou-consent-widget class=""consent-widget""
                               listenTo=""click""
